timestamp,symbol,start_date,end_date,strategy_profile,linucb_confidence,neural_confidence,ucbv_confidence,avg_confidence,max_confidence,confidence_variance,news_sentiment,news_confidence,market_impact,cache_hit,processing_time_ms,executed
2025-09-10T23:50:01.015280+00:00,SYMBOL_016,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6413123225169195,0.7277707741723066,0.9,0.12178477709189868,0.0,0.0,0.0,True,103.1045913696289,False
2025-09-10T23:50:01.118056+00:00,SYMBOL_017,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6405122257648038,0.7275040752549345,0.9,0.12197455037366109,0.0,0.0,0.0,True,102.67901420593262,False
2025-09-10T23:50:01.221375+00:00,SYMBOL_018,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6397115109721985,0.7272371703240662,0.9,0.12216534092159524,0.0,0.0,0.0,True,103.18374633789062,False
2025-09-10T23:50:01.326183+00:00,SYMBOL_019,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6389102096002331,0.7269700698667444,0.9,0.12235713912591592,0.0,0.0,0.0,True,104.68506813049316,False
2025-09-10T23:50:13.722474+00:00,AAPL,2023-01-03,2023-01-10,mean_reversion,0.9,0.792,0.6540045805518799,0.7820015268506267,0.9,0.1006757623805359,0.0,0.0,0.0,True,104.17842864990234,False
2025-09-10T23:50:46.400769+00:00,AAPL,2023-01-03,2023-01-10,mean_reversion,0.9,0.792,0.6540045805518799,0.7820015268506267,0.9,0.1006757623805359,0.0,0.0,0.0,True,103.38258743286133,False
2025-09-10T23:50:46.502314+00:00,MSFT,2023-01-03,2023-01-10,mean_reversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,101.43303871154785,False
2025-09-10T23:51:19.957542+00:00,MSFT,2023-01-03,2023-01-10,mean_reversion,0.0,0.0,0.0,0.0,0.0,0.0,0.01054527,0.5406675,0.08333333333333333,True,102.68068313598633,False
2025-09-10T23:51:20.060306+00:00,GOOGL,2023-01-03,2023-01-10,mean_reversion,0.0,0.0,0.0,0.0,0.0,0.0,0.007106511570247934,0.5297130303030303,0.10909090909090909,True,102.62179374694824,False
2025-09-10T23:51:20.162583+00:00,AAPL,2023-01-03,2023-01-10,mean_reversion,0.9,0.642,0.6540045805518799,0.7320015268506266,0.9,0.11889390991957827,0.006315038400000002,0.380132,0.08,True,102.16665267944336,False
